time,open,high,low,close,volume
1502964600,4400,4400,4399.81,4400,2.130582
1502964900,4400,4400,4400,4400,0.353101
1502965200,4443,4443,4420,4440,0.26155000000000006
1502965500,4440,4440,4440,4440,0
1502965800,4440,4440,4440,4440,0
1502966100,4400,4419,4400,4419,1.9900039999999999
1502966400,4419,4419,4415,4415,0.088231
1502966700,4415,4460,4415,4460,11.910639999999999
1502967000,4460,4470,4450.65,4460,4.683234000000001
1502967300,4460,4460,4460,4460,0.918959
1502967600,4460,4474.8,4459.18,4474.8,10.125445000000001
1502967900,4474.8,4474.8,4454.72,4454.72,0.008788
1502968200,4454.72,4474.8,4454.72,4474.8,5.950311
1502968500,4474.8,4474.8,4465.32,4474.8,5.865965
1502968800,4474.8,4474.8,4474.8,4474.8,2.20131
1502969100,4474.8,4485.39,4465.06,4485.39,0.77751
1502969400,4485.39,4485.39,4485.39,4485.39,0.048343
1502969700,4485.39,4485.39,4459.96,4469.93,0.532753
1502970000,4469.93,4469.93,4469.93,4469.93,0.001986
1502970300,4469.93,4469.93,4459.46,4468.93,0.5059739999999999
1502970600,4449.56,4449.56,4434.86,4434.86,0.749444
1502970900,4449.56,4449.56,4427.3,4427.3,0.250224
1502971200,4427.3,4449.56,4427.3,4449.56,2.387358
1502971500,4447.66,4448.89,4439.67,4448.89,5.788368
1502971800,4441.87,4441.87,4441.87,4441.87,2.998432
1502972100,4441.87,4441.87,4431.68,4431.68,0.429863
1502972400,4431.68,4431.68,4427.3,4427.3,8.392967
1502972700,4425.25,4425.25,4418.12,4418.12,1.098559
1502973000,4418.12,4418.12,4417,4417,0.027508
1502973300,4417,4427.3,4417,4427.3,0.255205
1502973600,4427.3,4431.13,4411.01,4431.13,0.807164
1502973900,4431.13,4431.13,4411,4411,0.699498
1502974200,4420,4431.13,4411,4411,0.147476
1502974500,4411,4411,4411,4411,0
1502974800,4411,4430,4411,4430,0.610006
1502975100,4434.12,4445.88,4434.12,4445.88,0.519609
1502975400,4445.88,4445.88,4440,4445.88,0.129328
1502975700,4445.88,4445.88,4430.43,4430.43,0.013
1502976000,4430.43,4440,4425.21,4440,0.149235
1502976300,4440,4440,4422.6,4440,2.2971399999999997
1502976600,4435.12,4440,4425.21,4440,2.356492
1502976900,4445,4445,4440,4445,3.377128
1502977200,4445,4445,4445,4445,1.77102
1502977500,4445,4445,4432.07,4445,0.143829
1502977800,4425.6,4445,4425.6,4445,9.072556
1502978100,4445,4459,4445,4459,10.873092999999999
1502978400,4459,4460,4459,4460,5.784682
1502978700,4460,4460,4460,4460,3.2754519999999996
1502979000,4460,4460,4435.93,4452.71,8.278331
1502979300,4452.71,4459.81,4452.71,4459.81,1.2487369999999998
1502979600,4459.81,4469.46,4459.81,4469.35,1.16635
1502979900,4469.35,4469.46,4437.35,4467.81,1.8952570000000002
1502980200,4467.81,4484,4452.57,4484,5.367591
1502980500,4484,4485,4484,4484,0.883434
1502980800,4484,4485.39,4477.53,4477.53,3.604357
1502981100,4477.53,4477.53,4477.53,4477.53,1.400448
1502981400,4477.53,4477.53,4457.43,4477.53,6.973455
1502981700,4477.53,4477.53,4453.26,4470.82,11.857803
1502982000,4470.82,4470.82,4453.67,4470,6.805658
1502982300,4470,4470,4469,4469,0.638578
1502982600,4469,4469,4460,4460,2.358653
1502982900,4460,4469.99,4460,4469.99,3.526543
1502983200,4445,4470.82,4432.7,4432.7,3.381428
1502983500,4445,4445,4412.1,4432.2,5.883979
1502983800,4432.2,4444.9,4399.64,4421,11.619131000000001
1502984100,4399.64,4399.64,4374.04,4377.54,9.573224000000002
1502984400,4377.54,4425.83,4377.54,4396.47,4.208961
1502984700,4392.95,4425.83,4392.95,4423.63,9.70326
1502985000,4423.63,4423.63,4371.45,4371.45,3.524153
1502985300,4377.54,4377.54,4333.42,4352.34,7.257702
1502985600,4352.34,4352.35,4314.5,4325,6.2482310000000005
1502985900,4325,4354.35,4255.3,4293.61,19.458885
1502986200,4261.89,4339.85,4255.3,4307.17,8.470437
1502986500,4307.17,4307.17,4272.03,4294.08,11.114735
1502986800,4294.08,4336.69,4265.87,4307.43,4.592486
1502987100,4307.43,4336.69,4290.17,4290.17,3.325174
1502987400,4290.17,4337.29,4290.17,4337.29,2.2953550000000003
1502987700,4337.29,4337.29,4322.23,4322.23,1.328097
1502988000,4320.29,4320.29,4300.29,4300.29,4.492388999999999
1502988300,4300.29,4338.13,4300.29,4338.13,1.728344
1502988600,4338.13,4338.13,4312.68,4338.13,3.7371110000000005
1502988900,4354.18,4354.18,4354.18,4354.18,0.667547
1502989200,4354.18,4354.18,4354.18,4354.18,1.271985
1502989500,4354.18,4354.18,4326.99,4341.31,5.799305
1502989800,4341.31,4354.84,4341.31,4341.31,5.035038999999999
1502990100,4323.23,4354.84,4322.23,4322.23,2.045395
1502990400,4322.23,4322.23,4301.5,4318.21,6.353183
1502990700,4318.21,4335.28,4318.21,4335.28,0.8965889999999999
1502991000,4335.28,4337.29,4335.28,4337.29,4.263193
1502991300,4337.29,4354.84,4337.29,4354.84,1.730637
1502991600,4354.84,4354.84,4328.15,4328.15,1.049922
1502991900,4315.11,4328.15,4299.95,4328.15,6.573751
1502992200,4328.15,4328.15,4307.17,4309.05,4.787848
1502992500,4307.17,4307.17,4235.45,4289.24,19.858065
1502992800,4289.24,4289.24,4263.99,4263.99,3.778397
1502993100,4253.56,4253.56,4218.68,4231.87,8.066939000000001
1502993400,4231.87,4282.43,4231.87,4282.43,4.466659
1502993700,4282.43,4302.15,4273.03,4302.15,5.9533190000000005
1502994000,4302.15,4302.45,4302.15,4302.45,2.0784320000000003
1502994300,4287.69,4287.69,4287.69,4287.69,0.602449
1502994600,4287.69,4287.69,4287.69,4287.69,2.1759690000000003
1502994900,4302.45,4302.45,4264.1,4267.01,6.3808679999999995
1502995200,4246.9,4246.9,4237.85,4237.85,3.0402769999999997
1502995500,4237.85,4241.9,4222.97,4241.9,5.90111
1502995800,4241.9,4267.01,4241.9,4254.96,5.511946
1502996100,4254.96,4256.97,4254.96,4256.97,3.318798
1502996400,4241.91,4256.97,4200.74,4200.74,9.521535
1502996700,4200.74,4242.53,4200.74,4242.53,2.375692
1502997000,4271.02,4284.27,4256.51,4281.87,10.019904
1502997300,4281.87,4281.87,4247.38,4266,6.1494610000000005
1502997600,4266,4266,4266,4266,3.216729
1502997900,4266,4302.44,4266,4287.61,1.8826289999999997
1502998200,4287.61,4302.45,4287.61,4302.15,0.550298
1502998500,4316.08,4316.08,4289,4289,6.426610999999999
1502998800,4316.08,4327.25,4316.08,4327.25,1.1874989999999999
1502999100,4327.25,4335.3,4327.25,4327.25,1.400713
1502999400,4327.25,4328.25,4325.24,4325.24,2.913687
1502999700,4325.24,4325.24,4325.23,4325.23,1.066092
1503000000,4307.56,4325.23,4307.56,4311.18,5.48585
1503000300,4311.18,4311.18,4278.05,4278.05,3.268671
1503000600,4278.05,4278.05,4261,4278.05,4.82965
1503000900,4278.05,4325.23,4278.05,4302.77,8.163757
1503001200,4302.77,4302.96,4289,4302.96,2.462616
1503001500,4288.1,4288.1,4273.16,4273.16,1.9550359999999998
1503001800,4258.56,4302.96,4258.56,4302.96,6.169103
1503002100,4302.96,4303.18,4262.53,4303.18,2.61842
1503002400,4310.99,4325.24,4302.5,4305,5.240749
1503002700,4305,4325.24,4305,4325.24,5.188388000000001
1503003000,4325.24,4341.3,4325.24,4341.3,1.7376709999999997
1503003300,4341.3,4354.84,4326,4346.74,1.855561
1503003600,4346.74,4346.74,4315.85,4331.78,5.597727
1503003900,4331.78,4339,4331.78,4339,1.740744
1503004200,4339,4367.93,4322.65,4367.93,3.217642
1503004500,4346.73,4367.93,4341.32,4360,7.5781849999999995
1503004800,4367.93,4367.93,4360.93,4360.93,1.3720029999999999
1503005100,4360.94,4369.69,4335.98,4349.33,9.786364
1503005400,4349.33,4349.33,4322.65,4349.33,3.531573
1503005700,4349.33,4355.56,4349.32,4355.56,1.9678550000000001
1503006000,4355.56,4369.69,4334.12,4354.35,7.711397
1503006300,4354.03,4355.02,4323.98,4355.02,6.808926
1503006600,4355.02,4368.68,4322.98,4349.63,3.609343
1503006900,4322.98,4349.63,4309.23,4333.55,8.851277000000001
1503007200,4333.55,4335.56,4322.39,4335.56,7.228002
1503007500,4349.63,4349.63,4343.96,4343.96,2.63973
1503007800,4349.63,4349.63,4334.32,4334.32,1.4128630000000002
1503008100,4325.24,4325.24,4310,4312.34,9.873846
1503008400,4312.34,4312.34,4312.34,4312.34,2.371025
1503008700,4310,4326.29,4310,4326.29,2.715708
1503009000,4326.29,4326.29,4326.28,4326.29,1.702508
1503009300,4326.29,4341.96,4319.11,4341.96,10.035902
1503009600,4348.62,4356.06,4348.62,4352.34,3.174265
1503009900,4335,4352.34,4335,4341.3,5.247825
1503010200,4341.3,4359.13,4341.3,4352.34,3.1560149999999996
1503010500,4352.34,4352.34,4327.52,4336.8,7.818453000000001
1503010800,4313.39,4336.8,4313.39,4336.8,5.712861
1503011100,4336.8,4336.8,4322.74,4336.28,3.479181
1503011400,4336.28,4337.38,4300,4323.31,9.009374000000001
1503011700,4337.38,4337.38,4318.68,4337.36,7.532349
1503012000,4337.36,4337.38,4337.36,4337.38,7.238817999999999
1503012300,4318.68,4337.38,4318.68,4327.89,6.364666
1503012600,4327.89,4332.26,4327.89,4332.26,0.9314669999999999
1503012900,4332.26,4332.26,4332.26,4332.26,0.684885
1503013200,4332.26,4332.26,4314.13,4328.25,9.283
1503013500,4325.82,4332.26,4289.09,4299.13,15.381984
1503013800,4280.82,4317.33,4280.82,4280.82,13.889197
1503014100,4305.75,4305.75,4285.08,4285.08,2.1374809999999997
1503014400,4285.08,4287.09,4285.08,4287.09,2.962987
1503014700,4267.78,4292.1,4267.78,4292.1,5.520021
1503015000,4305.76,4305.76,4304.76,4305.76,1.975479
1503015300,4309.08,4309.08,4289.53,4303.83,7.162071
1503015600,4303.83,4303.83,4285.85,4303.83,5.8455449999999995
1503015900,4309.92,4309.92,4292.11,4292.11,2.905368
1503016200,4292.11,4309.15,4286.01,4309.15,7.5498
1503016500,4309.15,4309.15,4309.15,4309.15,1.3644429999999999
1503016800,4309.15,4309.15,4302.15,4302.15,3.628281
1503017100,4282.51,4340.62,4282.51,4284.76,16.412011
1503017400,4264.88,4284.76,4243.97,4251.95,13.155863999999998
1503017700,4251.1,4286.53,4228.76,4286.53,13.953604
1503018000,4269.36,4269.36,4200,4269.36,9.539134
1503018300,4255.44,4255.44,4237,4255.44,5.200388
1503018600,4255.44,4269.36,4251.4,4251.4,4.0197009999999995
1503018900,4216.81,4238.89,4142.67,4142.67,6.67514
1503019200,4172.81,4202.75,4134.61,4202.75,22.687484999999995
1503019500,4202.75,4219.88,4202.75,4214.97,5.1913290000000005
1503019800,4214.97,4223,4214.97,4223,0.463677
1503020100,4223,4223,4200.6,4202.73,6.501168000000001
1503020400,4202.73,4231.61,4202.73,4231.61,5.078056
1503020700,4231.61,4238.89,4231.61,4238.89,1.558567
1503021000,4238.89,4255.66,4238.89,4255.66,3.825457
1503021300,4255.66,4269.36,4243.59,4243.59,4.944781
1503021600,4251.95,4251.95,4251.95,4251.95,2.310185
1503021900,4266.26,4266.26,4234.43,4262.14,11.120856
1503022200,4262.14,4286.53,4234,4286.53,3.4729929999999998
1503022500,4286.53,4298.64,4278.87,4278.87,9.523207
1503022800,4278.87,4278.87,4277.04,4277.04,6.796053000000001
1503023100,4255.88,4278.05,4255.88,4278.05,6.348661000000001
1503023400,4278.05,4278.05,4242.75,4264.51,5.603667
1503023700,4264.51,4264.51,4260.98,4260.98,0.7457560000000001
1503024000,4260.98,4260.98,4252.95,4252.95,1.554608
1503024300,4252.95,4267.59,4252.95,4267.59,1.8046600000000002
1503024600,4267.59,4267.59,4244.79,4267.59,3.791085
1503024900,4267.59,4267.59,4267.59,4267.59,0.999606
1503025200,4244.77,4278.05,4244.77,4278.05,2.028768
1503025500,4279.86,4282.49,4278.05,4282.49,2.3451380000000004
1503025800,4282.49,4308.7,4282.49,4308.7,4.226024
1503026100,4308.7,4308.7,4263.92,4263.92,6.283206
1503026400,4283.07,4298.3,4275.36,4296.44,7.361987
1503026700,4296.44,4296.44,4244.77,4244.77,6.847904000000001
1503027000,4244.77,4280.33,4234,4254.28,11.113086
1503027300,4254.28,4277.83,4254.28,4277.83,2.7810170000000003
1503027600,4277.83,4277.83,4262.88,4277.81,4.4071169999999995
1503027900,4277.81,4296.6,4277.81,4296.6,5.889537
1503028200,4296.6,4296.6,4288.14,4288.15,3.9165739999999998
1503028500,4288.15,4292.39,4269.07,4292.39,6.800991
1503028800,4292.39,4292.39,4269.26,4269.26,2.037483
1503029100,4269.01,4269.01,4269.01,4269.01,1.8084200000000001
1503029400,4269.01,4269.01,4252.01,4252.01,5.119003
1503029700,4252.01,4266.56,4247.93,4251.67,5.388061
1503030000,4251.67,4251.67,4234.43,4246.92,7.1490279999999995
1503030300,4245,4246.92,4245,4245,3.9529710000000002
1503030600,4245,4284.79,4245,4253.85,6.578099
1503030900,4273.03,4273.03,4234.67,4271.02,6.3980250000000005
1503031200,4271.02,4271.02,4271.02,4271.02,2.114956
1503031500,4271.02,4292.39,4271.02,4285.99,2.311239
1503031800,4278.5,4287.92,4271.02,4287.92,6.01376
1503032100,4287.92,4287.92,4287.92,4287.92,1.9264699999999997
1503032400,4287.92,4287.92,4268.97,4280,7.331195
1503032700,4280,4280,4263.01,4280,4.165923
1503033000,4280,4293.8,4250.04,4293.8,4.709543999999999
1503033300,4278.06,4319.93,4278.06,4290.77,12.074623
1503033600,4319.93,4319.93,4317.21,4319.93,1.701394
1503033900,4317.21,4317.21,4295.68,4317.21,5.187852
1503034200,4317.21,4330.82,4317.21,4330.82,1.965677
1503034500,4330.82,4330.82,4289.33,4291.47,10.163414
1503034800,4291.47,4340.62,4290.55,4340,7.214805
1503035100,4294.5,4327.25,4274.16,4289.88,3.599253
1503035400,4289.88,4327.25,4274.16,4288.21,5.550519
1503035700,4325.38,4325.38,4313.56,4313.56,0.5050870000000001
1503036000,4313.56,4313.56,4300,4313.56,2.341426
1503036300,4313.56,4316.98,4262.32,4295.56,9.205415
1503036600,4295.56,4316.98,4295.56,4316.75,2.203322
1503036900,4316.75,4316.75,4297.13,4297.13,3.1013070000000003
1503037200,4297.13,4304.67,4262.32,4304.67,1.78273
1503037500,4304.67,4304.67,4268.92,4289.09,5.777726
1503037800,4289.09,4289.09,4261.41,4261.41,2.464759
1503038100,4261.41,4287.96,4247.75,4287.96,8.549762
1503038400,4287.96,4287.96,4247.75,4265.41,5.8531949999999995
1503038700,4287.96,4289.09,4247.75,4289.09,9.370577999999998
1503039000,4272,4291.25,4272,4288.03,6.329695
1503039300,4288.03,4304.66,4279.46,4279.46,7.255509
1503039600,4279.46,4304.66,4279.46,4304.66,3.5615040000000002
1503039900,4290.75,4290.75,4270.5,4286.09,5.287529
1503040200,4286.09,4294.88,4277.05,4294.88,2.878829
1503040500,4280.53,4286.08,4275,4286.05,6.445498
1503040800,4286.05,4286.05,4270.48,4286.05,8.638549999999999
1503041100,4286.05,4286.05,4270.48,4286.05,7.021916999999999
1503041400,4286.05,4304.67,4270.48,4304.67,7.460274000000001
1503041700,4301.56,4301.56,4301.56,4301.56,1.211109
1503042000,4301.56,4301.56,4277.58,4300.25,5.959541
1503042300,4304.67,4304.67,4294.83,4304.67,6.94602
1503042600,4304.67,4304.67,4294.83,4304.67,6.886921
1503042900,4304.65,4304.65,4285,4300.25,6.889112
1503043200,4285,4300.25,4285,4300.25,2.605985
1503043500,4284.96,4300.25,4284.96,4298,11.627521
1503043800,4298,4298,4290.01,4298,4.530587
1503044100,4298,4300.25,4298,4298,3.645037
1503044400,4298,4300,4284.33,4300,5.723546999999999
1503044700,4300,4307.41,4300,4306.41,8.013843999999999
1503045000,4306.41,4320.71,4306.41,4311.09,4.2437819999999995
1503045300,4290.38,4311.09,4290.38,4311.09,8.519171
1503045600,4310.18,4310.18,4270.34,4286.08,11.628459
1503045900,4285.76,4286.08,4270.02,4270.02,4.010261
1503046200,4270.02,4285.03,4259.85,4285.03,6.319137
1503046500,4277.05,4293.55,4277.05,4282.73,3.962518
1503046800,4265.33,4307.1,4265.33,4293.47,5.547153
1503047100,4293.47,4307.1,4293.47,4305.37,3.887708
1503047400,4305.37,4305.37,4283.13,4301,5.288200000000001
1503047700,4301,4307.01,4301,4307,1.4819080000000002
1503048000,4307,4307,4276.88,4306.99,6.326363
1503048300,4306.99,4327.25,4306.99,4307.01,3.8884950000000003
1503048600,4317.6,4317.6,4307.01,4315.2,4.262876
1503048900,4315.2,4315.2,4307.16,4307.16,1.644619
1503049200,4307.16,4307.16,4300,4300,1.036555
1503049500,4300,4310,4276.89,4276.89,6.499485999999999
1503049800,4276.89,4310,4276.89,4304.15,0.9737249999999998
1503050100,4304.15,4304.15,4290.52,4304.15,4.816068
1503050400,4304.15,4305.83,4304.15,4304.15,2.0962050000000003
1503050700,4304.15,4315.2,4304.15,4315.2,1.558561
1503051000,4296.04,4328.19,4296.04,4315.2,6.565833
1503051300,4315.2,4336.61,4315.2,4336.61,6.103243
1503051600,4336.61,4342.6,4330.26,4330.26,4.363363
1503051900,4316.48,4349,4316.48,4349,7.730614
1503052200,4330.26,4350.91,4330.26,4330.26,4.4001600000000005
1503052500,4350.91,4371.52,4350.91,4368.68,2.076207
1503052800,4371.4,4371.52,4371.4,4371.42,7.462583
1503053100,4371.42,4371.42,4332.2,4332.2,2.258355
1503053400,4332.2,4357.66,4317.91,4356.31,2.8537310000000002
1503053700,4338.15,4356.31,4338.15,4356.31,4.0948199999999995
1503054000,4356.31,4357.29,4327,4357.29,1.5416340000000002
1503054300,4357.29,4357.36,4340.01,4357.36,2.804741
1503054600,4357.36,4357.37,4345.14,4353,3.9859929999999997
1503054900,4353,4354.29,4343.23,4343.23,1.268915
1503055200,4343.23,4343.23,4330,4330,1.691368
1503055500,4330,4330,4330,4330,1.011225
1503055800,4330,4330,4329,4329,0.7919069999999999
1503056100,4329,4343.23,4329,4343.23,0.901135
1503056400,4343.23,4343.23,4315.46,4327.5,6.576882
1503056700,4327.5,4343.23,4302.72,4343.23,1.796538
1503057000,4343.23,4343.23,4340.31,4340.31,0.763053
1503057300,4340.31,4340.31,4340.31,4340.31,0.9600580000000001
1503057600,4340.31,4340.31,4320.52,4340.31,3.890942
1503057900,4336.52,4336.52,4336.52,4336.52,1.739641
1503058200,4336.52,4338.8,4336.52,4338.8,0.95557
1503058500,4338.8,4340.31,4326.69,4340.31,4.865635
1503058800,4340.31,4340.31,4340.31,4340.31,2.292838
1503059100,4340.31,4340.31,4340.3,4340.3,0.173081
1503059400,4340.3,4340.3,4340.3,4340.3,0.316905
1503059700,4340.3,4340.3,4340.3,4340.3,0.002693
1503060000,4331.71,4331.71,4300.74,4331.71,0.7577649999999999
1503060300,4287.79,4331.71,4287.79,4331.71,0.123887
1503060600,4331.71,4331.71,4331.71,4331.71,0
1503060900,4331.71,4331.71,4331.71,4331.71,0
1503061200,4302.97,4318.16,4302.97,4318.16,0.040421
1503061500,4318.16,4318.16,4318.16,4318.16,1.019558
1503061800,4318.16,4318.16,4273.74,4307.17,8.546994999999999
1503062100,4307.17,4308.27,4307.17,4308.27,1.7901999999999998
1503062400,4308.27,4308.27,4308.27,4308.27,0.382221
1503062700,4278.05,4278.05,4278,4278,0.17946600000000001
1503063000,4278,4278.05,4221.05,4261.99,0.590098
1503063300,4247.98,4278.05,4242.02,4242.02,11.745535
1503063600,4262.99,4293.65,4255.9,4293.65,12.392612
1503063900,4293.65,4293.65,4287.09,4287.09,1.565057
1503064200,4268.51,4288.84,4268.51,4288.84,6.8253829999999995
1503064500,4288.84,4293.09,4288.84,4293.09,1.456221
1503064800,4293.09,4293.09,4271.49,4293.05,4.949554999999999
1503065100,4285.71,4288.61,4261.77,4273.61,9.978771
1503065400,4273.61,4286.72,4261.88,4272.92,4.848042
1503065700,4272.92,4272.92,4272.92,4272.92,0.613027
1503066000,4258.97,4258.97,4224.72,4243.91,8.342829
1503066300,4232.58,4257.63,4232.16,4256.79,13.139187
1503066600,4256.79,4256.79,4193.7,4221.83,9.364173000000001
1503066900,4221.83,4221.83,4200.02,4221.83,7.699686999999999
1503067200,4204.76,4243.72,4204.76,4243.72,1.924197
1503067500,4232.82,4249.85,4232.82,4247.83,7.457404
1503067800,4247.83,4247.83,4240.32,4247.83,4.800483
1503068100,4247.83,4259.4,4247.83,4259.4,1.251588
1503068400,4259.4,4259.4,4255,4255,1.426227
1503068700,4255,4256.97,4232.83,4256.97,4.505637
1503069000,4256.97,4256.97,4253.71,4253.71,2.7586720000000002
1503069300,4253.71,4253.71,4249.42,4249.42,0.562091
1503069600,4249.42,4249.42,4209.5,4225.84,6.1889769999999995
1503069900,4225.84,4229.86,4225.84,4229.86,2.87608
1503070200,4200,4229.86,4200,4229.86,0.824762
1503070500,4229.86,4249.51,4229.85,4249.51,5.3580749999999995
1503070800,4249.51,4249.51,4248,4249.51,1.214156
1503071100,4248,4248.95,4248,4248.95,1.46694
1503071400,4234.54,4248.95,4234.54,4236.89,3.801584
1503071700,4236.89,4244.17,4234.54,4236.89,8.964516
1503072000,4236.89,4236.89,4234.54,4235.9,1.1050529999999998
1503072300,4235.9,4243.84,4235.9,4243.84,1.754097
1503072600,4239.18,4249.51,4239.18,4249.51,5.75076
1503072900,4249.51,4268.52,4234.54,4268.52,5.452127000000001
1503073200,4252.71,4275.63,4252.71,4275.63,5.14759
1503073500,4275.63,4275.63,4273.78,4273.78,1.77013
1503073800,4273.78,4275.63,4250.63,4266.72,5.296578
1503074100,4266.72,4266.72,4254.88,4266.72,3.2408890000000006
1503074400,4266.72,4266.72,4266.7,4266.7,0.8941250000000001
1503074700,4262.38,4283.79,4262.38,4267,5.324312000000001
1503075000,4267,4267.01,4266.7,4266.7,7.10216
1503075300,4251.8,4251.8,4250.34,4250.34,2.201003
1503075600,4250.34,4250.34,4237.63,4240.73,11.806476
1503075900,4240.73,4240.73,4227.35,4230.12,10.832733
1503076200,4230.12,4230.12,4210,4226.84,9.363938000000001
1503076500,4226.84,4231.86,4226.84,4231.86,1.929399
1503076800,4231.86,4246.93,4231.86,4231.86,2.3915059999999997
1503077100,4219.48,4231.86,4197.73,4197.73,6.1900390000000005
1503077400,4176.64,4176.64,4093.73,4093.73,2.3666799999999997
1503077700,4102.78,4126.45,4066.53,4126.44,8.681783000000001
1503078000,4158.56,4158.56,4158.56,4158.56,0.240069
1503078300,4155,4175.37,4140.84,4161.59,5.068154
1503078600,4161.59,4197.73,4161.58,4197.73,2.7785920000000006
1503078900,4193.35,4193.35,4146.35,4193.35,1.042097
1503079200,4171.17,4192,4171.17,4192,0.987994
1503079500,4174.32,4174.32,4144.33,4174.32,4.239052
1503079800,4174.32,4174.32,4160,4174,1.5004469999999999
1503080100,4161.57,4176.64,4128,4161.57,5.5967
1503080400,4161.57,4176.64,4161.57,4173.63,1.3579710000000003
1503080700,4173.63,4297.75,4173,4173,2.82152
1503081000,4172.99,4177.41,4158.55,4177.41,3.9530399999999997
1503081300,4177.41,4177.41,4175,4175,0.192184
1503081600,4175,4175,4166.77,4175,0.161441
1503081900,4175,4175,4158.55,4158.55,0.314011
1503082200,4152.08,4152.08,4135,4135,0.250226
1503082500,4135,4151,4117.41,4117.41,3.9440680000000006
1503082800,4086.28,4131,4032.59,4078,14.299822
1503083100,4078,4078,4020.51,4020.51,3.850658
1503083400,4020.51,4061.29,4020.51,4047.09,4.538312
1503083700,4047.09,4047.09,4015.7,4015.7,1.894098
1503084000,4015.7,4015.7,4015.7,4015.7,0
1503084300,4052.96,4078.53,4052.96,4066.21,0.15985400000000002
1503084600,4066.21,4106.37,4051.67,4106.36,9.01437
1503084900,4106.36,4106.36,4093.28,4105.36,6.428273
1503085200,4105.36,4117.41,4082,4089.05,6.963599
1503085500,4089.05,4106.37,4053.16,4106.37,5.284304
1503085800,4068.57,4131.34,4068.57,4108.82,3.071463
1503086100,4131.34,4136.48,4074.28,4136.28,5.093273
1503086400,4135,4135,4044.25,4100,2.5396210000000004
1503086700,4072.12,4109.47,4072.12,4082.15,1.479037
1503087000,4066.21,4082.15,4034.23,4082.15,0.374531
1503087300,4082.15,4082.15,4082.15,4082.15,0.04521
1503087600,4082.15,4082.15,4082.15,4082.15,0
1503087900,4046.51,4061.19,4010.9,4010.9,4.599311
1503088200,4043.92,4061,3999,3999,3.072206
1503088500,3999,4048.12,3999,4047,0.971562
1503088800,4047,4047,3981.13,4026.82,4.899487000000001
1503089100,4015.4,4026.82,4015.4,4015.4,0.8949219999999999
1503089400,4026.82,4026.82,4021.11,4021.11,0.89626
1503089700,4026.81,4026.81,4021.11,4021.11,0.19588999999999998
1503090000,4015.4,4015.4,3956.3,3956.3,2.851363
1503090300,3956.3,3985.89,3949.36,3985.89,1.6497380000000001
1503090600,3985.89,3985.89,3971.09,3985.89,0.113266
1503090900,3985.89,3985.89,3971.09,3985.88,0.956304
1503091200,3985.88,4006.33,3985.88,4006.33,0.616734
1503091500,4000.95,4000.95,3980,3982.87,0.9484100000000001
1503091800,3982.87,3982.87,3981.43,3981.43,0.139209
1503092100,3980,3980,3960,3960,0.145101
1503092400,3956.3,3976,3938.77,3976,1.618487
1503092700,3976,3976,3966.69,3966.69,0.015948
1503093000,3966.69,3976,3966.69,3975.69,1.523787
1503093300,3975.69,3980,3972.33,3975.69,4.160284
1503093600,3975.69,3996.92,3938.77,3996.92,4.56019
1503093900,3996.92,4000.95,3996.92,4000.95,2.652729
1503094200,4000.95,4061.18,4000.95,4061.18,2.771601
1503094500,4061.18,4061.18,4061,4061,1.035123
1503094800,4061,4061,4030.44,4061,6.270453
1503095100,4061,4094,4030.44,4094,7.313429
1503095400,4062.21,4131.83,4062.21,4101.35,1.540779
1503095700,4101.35,4101.35,4088.41,4088.41,0.009228
1503096000,4088.41,4088.41,4088.41,4088.41,0
1503096300,4088.41,4101.35,4064.76,4101.35,3.222676
1503096600,4101.35,4101.35,4101.35,4101.35,0.026073
1503096900,4101.35,4113.75,4099.01,4113.75,0.503924
1503097200,4113.75,4113.75,4101.4,4101.4,0.334005
1503097500,4101.4,4101.4,4087.59,4099.01,1.1475360000000001
1503097800,4087.5,4101.4,4085.88,4101.4,1.2288860000000001
1503098100,4099.01,4131.83,4099.01,4131.83,7.979175
1503098400,4131.83,4136.48,4131.83,4135.47,3.740282
1503098700,4118.41,4119.42,4104.96,4119.42,6.470667
1503099000,4119.42,4120.42,4119.42,4120.42,3.386521
1503099300,4120.42,4120.42,4120.42,4120.42,0.8105439999999999
1503099600,4120.42,4120.42,4097.26,4120.42,4.65911
1503099900,4120.42,4120.42,4115.48,4115.48,2.0388129999999998
1503100200,4115.48,4115.48,4091.53,4115,9.432188
1503100500,4115,4115.4,4108.37,4108.37,3.7091089999999998
1503100800,4108.37,4108.37,4106.44,4106.44,1.8277889999999999
1503101100,4104.36,4121.81,4097.94,4116.41,6.62939
1503101400,4116.41,4116.41,4091.52,4110.38,5.875165
1503101700,4110.38,4116.4,4100,4116.4,1.448261
1503102000,4116.4,4132.04,4084.28,4090.81,3.8790979999999995
1503102300,4132.04,4135.47,4125.44,4125.44,2.653949
1503102600,4125.44,4125.44,4110.47,4125.44,1.2091640000000001
1503102900,4125.44,4125.44,4115.23,4120,5.824895
1503103200,4119,4120,4119,4120,3.1130699999999996
1503103500,4120,4125.45,4115,4125.45,4.018618
1503103800,4125.44,4178.31,4125.44,4178.31,3.742414
1503104100,4163.49,4163.49,4142.78,4163.49,1.087064
1503104400,4163.49,4178.31,4163.49,4178.31,0.194307
1503104700,4160.71,4160.71,4143.11,4143.11,0.025788
1503105000,4156.99,4156.99,4156.99,4156.99,1.227221
